snapped_at,price,market_cap,total_volume
28-04-2013,135.3,1500517590,0
29-04-2013,141.96,1575032004,0
30-04-2013,135.3,1501657493,0
01-05-2013,117,1298951550,0
02-05-2013,103.43,1148667722,0
03-05-2013,91.01,1011066494,0
04-05-2013,111.25,1236351844,0
05-05-2013,116.79,1298377788,0
06-05-2013,118.33,1315992304,0
07-05-2013,106.4,1183766500,0
08-05-2013,112.64,1253655040,0
09-05-2013,113,1258130700,0
10-05-2013,118.78,1322989457,0
11-05-2013,113.01,1259239352,0
12-05-2013,114.713,1278708679,0
13-05-2013,117.18,1306721052,0
14-05-2013,114.5,1277278988,0
15-05-2013,114.156,1273849681,0
16-05-2013,115.5,1289277412,0
17-05-2013,123.1,1374605382,0
18-05-2013,123.88,1383755085,0
19-05-2013,120.501,1346499262,0
20-05-2013,122.58,1370131821,0
21-05-2013,122.9,1374154118,0
22-05-2013,123,1375791900,0
23-05-2013,125.748,1407041528,0
24-05-2013,131.7,1474180657,0
25-05-2013,130.77,1464316690,0
26-05-2013,134.6,1507769010,0
27-05-2013,128.985,1445444606,0
28-05-2013,129.179,1448115967,0
29-05-2013,132.13,1481781795,0
30-05-2013,127.401,1429308634,0
31-05-2013,127.98,1436386730,0
01-06-2013,129.09,1449499974,0
02-06-2013,121.3,1362684200,0
03-06-2013,121.16,1361765704,0
05-06-2013,121.309,1364113640,0
06-06-2013,121.714,1369233814,0
07-06-2013,119,1339234925,0
08-06-2013,110.09,1239395972,0
09-06-2013,108.401,1220874393,0
10-06-2013,99.7497,1123844958,0
11-06-2013,105.99,1194605341,0
12-06-2013,108.9,1227904672,0
13-06-2013,108.4,1222819750,0
14-06-2013,102.769,1159766150,0
15-06-2013,98.399,1110902570,0
16-06-2013,99.99,1129287060,0
17-06-2013,100.42,1134610433,0
18-06-2013,102,1152834600,0
19-06-2013,106.55,1204638318,0
20-06-2013,107.9,1220273470,0
21-06-2013,110.91,1254733148,0
22-06-2013,109.015,1233750009,0
23-06-2013,107.25,1214260369,0
24-06-2013,108,1223181000,0
25-06-2013,102.443,1160635652,0
26-06-2013,103.691,1175194910,0
27-06-2013,103.39,1172207388,0
28-06-2013,99.66,1130338737,0
29-06-2013,93.3311,1058953327,0
30-06-2013,95.3886,1082693996,0
01-07-2013,97.504,1107084792,0
02-07-2013,89.489,1016445146,0
03-07-2013,90.797,1031653673,0
04-07-2013,78.8,895707780,0
05-07-2013,78.48,892405890,0
06-07-2013,67.809,771368060,0
07-07-2013,68.0831,774804401,0
08-07-2013,77.502,882356395,0
09-07-2013,76.3915,870081997,0
10-07-2013,77,877378425,0
11-07-2013,85.75,977479256,0
12-07-2013,93.804,1069724400,0
13-07-2013,88.0622,1004551934,0
14-07-2013,95.58,1090715949,0
15-07-2013,94,1073073450,0
16-07-2013,97.301,1111179853,0
17-07-2013,98.9796,1130735527,0
18-07-2013,97.8,1117707300,0
19-07-2013,88.7869,1015062893,0
20-07-2013,91.572,1047311253,0
21-07-2013,89.28,1021492656,0
22-07-2013,90.3672,1034399451,0
23-07-2013,91.7024,1050054379,0
24-07-2013,94.5806,1083333286,0
25-07-2013,94.525,1083076902,0
26-07-2013,96.9499,1111232483,0
27-07-2013,94.13,1079278107,0
28-07-2013,94.005,1078286703,0
29-07-2013,98.5759,1131111629,0
30-07-2013,101.5,1165105812,0
31-07-2013,110.34,1267183179,0
01-08-2013,106.23,1220481782,0
02-08-2013,101.61,1167849454,0
03-08-2013,103.7,1192378895,0
04-08-2013,104.86,1206152150,0
05-08-2013,106.56,1226188584,0
06-08-2013,105.841,1218425716,0
07-08-2013,106.75,1229098150,0
08-08-2013,101.672,1171586790,0
09-08-2013,103.4,1192028805,0
10-08-2013,102.71,1184605785,0
11-08-2013,103.77,1197378682,0
12-08-2013,105.18,1214268916,0
13-08-2013,106.068,1225008501,0
14-08-2013,111.621,1289602061,0
15-08-2013,111.87,1292943118,0
16-08-2013,109.867,1270257534,0
17-08-2013,112.74,1304015666,0
18-08-2013,114.4,1323762440,0
19-08-2013,118.782,1375023402,0
20-08-2013,120.5,1395441212,0
21-08-2013,121.51,1407757143,0
22-08-2013,122.499,1419858347,0
23-08-2013,120,1391517000,0
24-08-2013,120.44,1397179275,0
25-08-2013,122,1415749000,0
26-08-2013,122.04,1416676932,0
27-08-2013,125.67,1459371151,0
28-08-2013,123.02,1429111038,0
29-08-2013,123.44,1434594992,0
30-08-2013,129.2,1502172870,0
31-08-2013,137.76,1602407100,0
01-09-2013,138.17,1607960283,0
02-09-2013,137.17,1597132036,0
03-09-2013,137.51,1601702729,0
04-09-2013,135.21,1575534525,0
05-09-2013,129.96,1514888487,0
06-09-2013,126.13,1470861842,0
07-09-2013,123.73,1443353756,0
08-09-2013,121.77,1420952396,0
09-09-2013,126.4,1475596760,0
10-09-2013,127.78,1492304286,0
11-09-2013,131.65,1538132775,0
12-09-2013,134.22,1568874092,0
13-09-2013,135.05,1579271324,0
14-09-2013,131.39,1537187451,0
15-09-2013,129.95,1520967287,0
16-09-2013,131.48,1539430293,0
17-09-2013,131.31,1538014334,0
18-09-2013,132.06,1547280990,0
19-09-2013,130.23,1526484433,0
20-09-2013,128.57,1507618248,0
21-09-2013,126.78,1487211807,0
22-09-2013,128.37,1506534274,0
23-09-2013,126.73,1487984454,0
24-09-2013,126.09,1481135098,0
25-09-2013,127.99,1504122481,0
26-09-2013,128.02,1505025524,0
27-09-2013,131.84,1550524096,0
28-09-2013,133.93,1575663012,0
29-09-2013,140.28,1650965841,0
30-09-2013,131.65,1549941780,0
01-10-2013,132.55,1561200410,0
02-10-2013,132.04,1555751397,0
03-10-2013,123.07,1450746083,0
04-10-2013,128.26,1512486811,0
05-10-2013,129.57,1528611793,0
06-10-2013,127.56,1505549223,0
07-10-2013,128.38,1515724889,0
08-10-2013,125.72,1484816060,0
09-10-2013,130.9,1546580228,0
10-10-2013,129.68,1532820842,0
11-10-2013,130.27,1540367845,0
12-10-2013,135.35,1601082220,0
13-10-2013,135.48,1603402413,0
14-10-2013,140.48,1663458800,0
15-10-2013,143.89,1704751164,0
16-10-2013,143.61,1702245233,0
17-10-2013,146.15,1732995548,0
18-10-2013,151.34,1795176162,0
19-10-2013,170.51,2023531688,0
20-10-2013,172.01,2042261829,0
21-10-2013,181.41,2154778910,0
22-10-2013,193.45,2298993654,0
23-10-2013,206.78,2458505640,0
24-10-2013,198.8,2364666360,0
25-10-2013,172.48,2052637048,0
26-10-2013,178.96,2130644072,0
27-10-2013,189.83,2260913266,0
28-10-2013,198.55,2365643830,0
29-10-2013,204.39,2436022215,0
30-10-2013,204.2,2434768490,0
31-10-2013,203.88,2432069229,0
01-11-2013,205.26,2449516394,0
02-11-2013,206.89,2470106260,0
03-11-2013,212.45,2537555912,0
04-11-2013,226.28,2703825377,0
05-11-2013,230.63,2756789579,0
06-11-2013,260.85,3119094311,0
07-11-2013,295.63,3536067384,0
08-11-2013,332.02,3972444990,0
09-11-2013,358,4284552950,0
10-11-2013,313,3747322075,0
11-11-2013,340.55,4078792891,0
12-11-2013,355.48,4259334699,0
13-11-2013,404.17,4844512975,0
14-11-2013,408.84,4902328893,0
15-11-2013,424.16,5087746180,0
16-11-2013,437.41,5248843453,0
17-11-2013,488.36,5862542038,0
18-11-2013,580.87,6975450004,0
19-11-2013,614.4,7380464640,0
20-11-2013,565.34,6793450510,0
21-11-2013,675.06,8114440594,0
22-11-2013,731.15,8790506777,0
23-11-2013,819.31,9853534129,0
24-11-2013,764.43,9196532447,0
25-11-2013,793.07,9544775891,0
26-11-2013,832.93,10028164851,0
27-11-2013,914.13,11009416068,0
28-11-2013,979.08,11795833455,0
29-11-2013,1101.83,13280659993,0
30-11-2013,1127.45,13593664650,0
01-12-2013,1033.39,12464724345,0
02-12-2013,974.03,11753157346,0
03-12-2013,1078.64,13020236474,0
04-12-2013,1121.48,13542487814,0
05-12-2013,989.04,11947405392,0
06-12-2013,1019.66,12322234219,0
07-12-2013,811.98,9816777302,0
08-12-2013,743.11,8987358118,0
09-12-2013,897.89,10863885372,0
10-12-2013,927.78,11230173843,0
11-12-2013,887.08,10741252534,0
12-12-2013,878.17,10636987805,0
13-12-2013,897.27,10872198158,0
14-12-2013,866.99,10509219285,0
15-12-2013,854.62,10363485334,0
16-12-2013,789.15,9573257565,0
17-12-2013,691.65,8393847109,0
18-12-2013,559.36,6791343584,0
19-12-2013,677.84,8233502182,0
20-12-2013,694.25,8436421862,0
21-12-2013,596.12,7246404914,0
22-12-2013,650.27,7907201916,0
23-12-2013,645.75,7854951431,0
24-12-2013,659.94,8030446893,0
25-12-2013,668.74,8140337961,0
26-12-2013,734.59,8944973877,0
27-12-2013,734.27,8944473292,62881800
28-12-2013,738.81,9002769255,28121600
29-12-2013,726.47,8855251580,27018300
30-12-2013,760.52,9270681761,24717100
31-12-2013,755.16,9205343763,21903500
01-01-2014,767.74,9358693020,23448600
02-01-2014,772.53,9417082760,16837800
03-01-2014,825.47,10062417390,54171500
04-01-2014,849.14,10350952914,36344700
05-01-2014,919.41,11207538944,62414600
06-01-2014,936.38,11414401972,88584600
07-01-2014,826.5,10107681750,80268100
08-01-2014,838.32,10256342208,78060300
09-01-2014,853.29,10443906952,58813600
10-01-2014,863.3,10570439442,29763600
11-01-2014,905.72,11094594497,48299500
12-01-2014,867.45,10630187711,40171100
13-01-2014,840.96,10309307616,42950500
14-01-2014,838.05,10276902394,23469400
15-01-2014,860.44,10555404678,28600400
16-01-2014,837.98,10283900055,18719700
17-01-2014,812.9,9979241690,39266000
18-01-2014,840,10315662000,18052700
19-01-2014,838.17,10293335273,17574100
20-01-2014,869.15,10677333920,25421600
21-01-2014,869.57,10686776168,26779700
22-01-2014,865.03,10635024832,17879900
23-01-2014,846.97,10417265166,18412100
24-01-2014,808.32,9945387408,20176000
25-01-2014,804.39,9900713656,31742800
26-01-2014,853.51,10508799200,22676800
27-01-2014,891.86,10984370725,32539200
28-01-2014,777,9573533550,61878700
29-01-2014,816.85,10067676250,33409200
30-01-2014,817.17,10074827642,16261700
31-01-2014,817.93,10087796517,31107400
01-02-2014,832.52,10271715012,14722200
02-02-2014,836.41,10323662258,19347600
03-02-2014,813.38,10043290888,12759200
04-02-2014,832.36,10281144248,14823400
05-02-2014,830.92,10267242207,15706200
06-02-2014,805.08,9951171213,47441900
07-02-2014,721.32,8918941470,65733100
08-02-2014,701.61,8678266711,86940400
09-02-2014,672.07,8315656524,34864400
10-02-2014,689.65,8535556672,38527400
11-02-2014,697.76,8638931672,121884000
12-02-2014,655.26,8115968452,65970400
13-02-2014,651.91,8077474557,19109100
14-02-2014,623.57,7729134561,90917600
15-02-2014,644.1,7986582360,57350800
16-02-2014,613.85,7614456286,24104900
17-02-2014,645.14,8005429360,48516100
18-02-2014,625.01,7758139753,22066400
19-02-2014,620.99,7711283048,13276100
20-02-2014,593.89,7377405511,35743400
21-02-2014,582.75,7241455462,56059000
22-02-2014,571.06,7098404288,21675800
23-02-2014,622.97,7746491782,44590700
24-02-2014,572.39,7120130927,47229500
25-02-2014,489.31,6088839080,111102000
26-02-2014,567.25,7061198906,75039300
27-02-2014,586.28,7300959497,38219000
28-02-2014,567.2,7065922360,24649000
01-03-2014,560.11,6979712746,22903800
02-03-2014,561.35,6997269851,11143900
03-03-2014,585.79,7304054418,33049800
04-03-2014,675,8418886875,86124600
05-03-2014,658.24,8212712376,26946700
06-03-2014,654.55,8169324004,16659800
07-03-2014,617.62,7711032022,29823000
08-03-2014,610.37,7623170337,21353000
09-03-2014,636.17,7947989895,15489000
10-03-2014,621.17,7763134192,16425700
11-03-2014,624.23,7803983008,12542300
12-03-2014,638.07,7979719372,20806300
13-03-2014,639.03,7994472985,12866600
14-03-2014,629.67,7879611671,11939800
15-03-2014,638.07,7987471922,5963930
16-03-2014,629.55,7883319532,4834240
17-03-2014,623.705,7812934238,13371500
18-03-2014,612.622,7676276184,23217800
19-03-2014,610.636,7653772688,15227500
20-03-2014,592.07,7423640092,20048500
21-03-2014,582.303,7303695511,38053400
22-03-2014,561.22,7041711523,17983700
23-03-2014,567.779,7127031703,10283000
24-03-2014,571.418,7175538679,17185800
25-03-2014,582.55,7317439677,18634700
26-03-2014,584.442,7343002343,17583200
27-03-2014,567.64,7133333206,22316700
28-03-2014,503.661,6331497248,79571600
29-03-2014,502.302,6317113200,26810900
30-03-2014,469.938,5912148997,17867800
31-03-2014,457.399,5756309240,56838500
01-04-2014,478.7163,6023351178,35685800
02-04-2014,437.515,5506313797,49647600
03-04-2014,447.0822,5604036051,40765500
04-04-2014,448.8792,5641613449,22925500
05-04-2014,464.8259,5824866676,13404500
06-04-2014,460.7028,5808861023,10241400
07-04-2014,457.792,5775641210,9802770
08-04-2014,450.4638,5718579640,10921600
09-04-2014,440.1983,5589580215,13204400
10-04-2014,360.8407,4611917257,55868300
11-04-2014,420.0563,5318033925,62562800
12-04-2014,420.66,5321874506,19226500
13-04-2014,414.9495,5234667259,22493500
14-04-2014,457.6338,5802302128,50730200
15-04-2014,520.1233,6522974948,49561000
16-04-2014,529.1625,6674473792,56480100
17-04-2014,494.4,6278792387,34025500
18-04-2014,478.2312,6074116360,19042400
19-04-2014,501.5515,6353700029,19588200
20-04-2014,497.3177,6312896984,12103100
21-04-2014,492.6733,6284666435,15171400
22-04-2014,484.8533,6187034895,9770190.335
23-04-2014,487.525,6231920621,8412033.043
24-04-2014,494.2733,6350012525,9512215.004
25-04-2014,458.8067,5857079867,44062361.81
26-04-2014,453.8,5822776642,11997979.87
27-04-2014,437.9216,5542720307,9760121.835
28-04-2014,436.92,5593864954,20781687.98
29-04-2014,443.27,5683724524,15011935.55
30-04-2014,444.9968,5690810165,13054745.68
01-05-2014,455.0913,5821425472,11953625.13
02-05-2014,443.4734,5716625927,8165770.148
03-05-2014,434.0333,5570422954,9446958.636
04-05-2014,433.9432,5554777406,5229830.631
05-05-2014,429.0761,5518951942,8567756.392
06-05-2014,426.7634,5463474513,10822749.12
07-05-2014,439.3,5590798951,16360711.04
08-05-2014,437.3633,5609810850,8491458.546
09-05-2014,447.4933,5730133343,8820053.293
10-05-2014,452.505,5795543101,5529665.187
11-05-2014,436.2833,5598956479,11522907.03
12-05-2014,439.19,5633629021,5903393.674
13-05-2014,437.305,5625308533,5619474.109
14-05-2014,444.2467,5669111766,6764834.291
15-05-2014,444.25,5712906334,6219944.385
16-05-2014,445.165,5725217915,5292980.731
17-05-2014,445.8533,5737967927,2642092.213
18-05-2014,444.2133,5706165793,7828552.782
19-05-2014,443.87,5706978471,11697296.02
20-05-2014,483.4167,6214911439,59415447.48
21-05-2014,488.7717,6294422409,20125942.25
22-05-2014,522.6083,6716604600,28758404.01
23-05-2014,524.475,6662964359,30253343.7
24-05-2014,523.1083,6727963028,10236386.68
25-05-2014,569.3767,7325371780,43762384.56
26-05-2014,579.6217,7479335238,26174591.72
27-05-2014,569.475,7325147499,33059214.24
28-05-2014,571.5533,7402205099,15739188.29
29-05-2014,565.26,7290260762,14362990.94
30-05-2014,621.1467,7897757908,42271699.64
31-05-2014,620.5,8007248676,18656368.1
01-06-2014,640.1617,8094125581,53565199.68
02-06-2014,656.41,8487587033,41153743.55
03-06-2014,667.3683,8580309812,37419432.11
04-06-2014,641.1833,8249183077,43722721.86
05-06-2014,658.1,8478552324,24809749.57
06-06-2014,648.63,8409353268,14032413.37
07-06-2014,651.7083,8428206589,12954147.5
08-06-2014,649.8983,8445489607,6819173.803
09-06-2014,643.905,8290260777,15165258
10-06-2014,649.0567,8359493315,13698528.1
11-06-2014,630.0367,8116778557,20706208.81
12-06-2014,567.175,7309311839,41032286.05
13-06-2014,594.6833,7666330028,37950646.15
14-06-2014,570.0033,7350662806,33752601.59
15-06-2014,583.41,7526353631,19377536.88
16-06-2014,592.52,7646618730,25803391.33
17-06-2014,607.1583,7838352937,14064824.78
18-06-2014,604.19,7802403927,14955835.77
19-06-2014,593.3883,7665345555,11266428.3
20-06-2014,590.055,7625133251,14899960.97
21-06-2014,591.2567,7643411864,8304999.79
22-06-2014,595.0367,7694627831,9952321.043
23-06-2014,586.1483,7582634214,11249420.62
24-06-2014,582.415,7537047075,11613405.82
25-06-2014,561.4717,7268686297,18237241.35
26-06-2014,579.5867,7505647765,12733876.65
27-06-2014,598.2367,7750006889,19906418.83
28-06-2014,594.8717,7709210053,13624207.4
29-06-2014,598.4883,7758488115,8878656.403
30-06-2014,637.755,8269625590,47015974.06
01-07-2014,643.935,8351853048,38496541.69
02-07-2014,648.1075,8408206449,25992122.17
03-07-2014,640.2838,8308930858,18539083.75
04-07-2014,627.1288,8140821666,22418156.55
05-07-2014,627.5813,8149049043,9292051.769
06-07-2014,631.0025,8195697096,11187211.13
07-07-2014,619.495,8048556477,18525910.65
08-07-2014,620.0475,8058075305,9269839.61
09-07-2014,620.16,8060033472,9329941.3
10-07-2014,615.1275,7994627579,15009203.94
11-07-2014,630.835,8198773245,15836826.82
12-07-2014,633.6389952,8235215928,13267457.87
13-07-2014,627.4623228,8154939571,11435029.12
14-07-2014,618.2050265,8034625268,2646077079
15-07-2014,618.9525,8044339957,10776372.32
16-07-2014,614.1475,7981890813,13679053.32
17-07-2014,622.895,8095579447,14637445.28
